,age,risk,horizon,capital,equity,mf,cash,goal_preservation,goal_retirement,goal_short_term,goal_wealth
6138,23,0,4,36615,64.52,24.73,10.75,False,False,False,True
6139,22,2,3,18967,76.03,19.01,4.97,False,False,False,False
6140,25,1,3,27754,75.0,20.0,5.0,False,True,False,False
6141,19,0,5,23092,66.67,22.22,11.11,False,False,False,True
6142,18,1,3,28578,85.0,10.0,5.0,False,False,False,True
6143,31,1,5,26544,74.07,19.75,6.17,False,False,False,True
6144,32,1,8,13261,43.0,37.0,20.0,False,False,True,False
6145,30,1,3,38449,50.0,35.0,15.0,True,False,False,False
6146,30,0,4,18733,60.0,30.0,10.0,False,False,False,True
6147,22,2,8,19792,78.0,17.0,5.0,True,False,False,False
6148,21,0,3,36354,54.0,31.0,15.0,False,True,False,False
6149,29,2,6,26255,75.95,17.72,6.33,False,True,False,False
6150,28,1,6,46547,52.0,33.0,15.0,True,False,False,False
6151,21,1,3,19223,59.0,26.0,15.0,True,False,False,False
6152,25,1,3,31494,61.76,33.25,4.99,False,False,False,False
6153,28,2,3,22357,72.0,23.0,5.0,True,False,False,False
6154,27,1,6,24536,77.92,15.58,6.49,False,False,False,True
6155,23,0,6,19948,42.0,48.0,10.0,False,False,False,False
6156,29,1,4,22397,57.58,37.43,4.99,False,False,False,False
6157,23,1,6,39201,82.19,10.96,6.85,False,False,False,True
6158,22,0,8,16907,31.11,46.67,22.22,False,False,True,False
6159,28,0,3,14714,37.0,53.0,10.0,False,False,False,False
6160,18,1,10,22739,80.0,15.0,5.0,False,True,False,False
6161,23,0,5,14007,64.52,24.73,10.75,False,False,False,True
6162,27,2,5,22142,82.96,9.76,7.28,False,False,False,True
6163,18,1,6,16864,55.0,25.0,20.0,False,False,True,False
6164,29,2,5,30222,83.13,9.78,7.09,False,False,False,True
6165,23,1,5,18168,82.19,10.96,6.85,False,False,False,True
6166,26,1,7,14400,49.0,31.0,20.0,False,False,True,False
6167,23,1,4,26429,57.0,28.0,15.0,True,False,False,False
6168,24,0,3,50407,32.63,46.32,21.05,True,False,False,False
6169,20,1,3,24556,80.0,15.0,5.0,False,True,False,False
6170,31,0,6,14805,44.0,41.0,15.0,False,True,False,False
6171,26,2,4,26891,78.95,14.47,6.58,False,True,False,False
6172,21,1,3,15513,59.0,26.0,15.0,True,False,False,False
6173,27,0,3,24129,25.56,52.22,22.22,False,False,True,False
6174,20,2,8,29842,77.75,17.28,4.97,False,False,False,False
6175,26,2,6,20767,65.93,23.08,10.99,False,False,True,False
6176,24,1,7,27097,51.0,29.0,20.0,False,False,True,False
6177,24,2,4,19644,67.42,21.35,11.24,False,False,True,False
6178,27,0,5,29393,25.56,52.22,22.22,False,False,True,False
6179,29,0,3,26322,46.0,39.0,15.0,False,True,False,False
6180,24,2,8,23510,85.0,10.0,5.0,False,False,False,True
6181,22,2,4,27106,73.17,20.73,6.1,True,False,False,False
6182,22,0,5,19036,43.0,47.0,10.0,False,False,False,False
6183,23,1,3,16032,63.66,31.35,4.99,False,False,False,False
6184,25,2,3,19492,70.0,20.0,10.0,False,False,True,False
6185,24,2,5,29514,67.42,26.97,5.62,False,False,False,False
6186,22,1,8,22929,53.0,27.0,20.0,False,False,True,False
6187,19,2,7,8760,77.75,17.28,4.97,False,False,False,False
6188,24,0,7,22134,51.0,34.0,15.0,False,True,False,False
6189,27,2,4,35648,77.92,15.58,6.49,False,True,False,False
6190,28,0,3,29318,37.0,53.0,10.0,False,False,False,False
6191,25,2,6,16168,82.77,9.74,7.49,False,False,False,True
6192,24,0,11,22535,28.89,48.89,22.22,False,False,True,False
6193,22,0,4,23913,53.0,32.0,15.0,False,True,False,False
6194,24,1,6,18605,51.0,29.0,20.0,False,False,True,False
6195,22,2,3,27195,76.03,19.01,4.97,False,False,False,False
6196,25,2,4,19616,66.67,22.22,11.11,False,False,True,False
6197,23,0,6,34813,33.68,45.26,21.05,True,False,False,False
6198,28,0,3,29311,24.44,53.33,22.22,False,False,True,False
6199,33,1,6,24393,42.0,38.0,20.0,False,False,True,False
6200,20,0,3,16315,45.0,45.0,10.0,False,False,False,False
6201,22,0,4,22800,65.22,23.91,10.87,False,False,False,True
6202,24,1,3,19807,62.71,32.3,4.99,False,False,False,False
6203,25,1,6,26528,60.0,35.0,5.0,False,False,False,False
6204,28,1,3,17005,47.0,33.0,20.0,False,False,True,False
6205,26,1,9,17446,74.0,21.0,5.0,False,True,False,False
6206,24,1,4,17731,51.0,29.0,20.0,False,False,True,False
6207,30,0,3,36508,22.22,55.56,22.22,False,False,True,False
6208,30,0,5,22847,35.0,55.0,10.0,False,False,False,False
6209,24,2,5,28764,71.43,22.62,5.95,True,False,False,False
6210,27,1,7,13565,59.86,35.15,4.99,False,False,False,False
6211,23,0,4,39197,30.0,47.78,22.22,False,False,True,False
6212,25,0,3,24654,40.0,50.0,10.0,False,False,False,False
6213,27,2,4,37263,65.22,23.91,10.87,False,False,True,False
6214,18,2,5,28850,70.59,23.53,5.88,False,False,False,False
6215,21,1,5,21766,74.07,19.75,6.17,False,True,False,False
6216,31,1,3,39580,56.06,38.95,4.99,False,False,False,False
6217,26,2,5,16080,65.93,23.08,10.99,False,False,True,False
6218,26,1,7,13111,49.0,31.0,20.0,False,False,True,False
6219,30,1,3,18103,80.76,14.25,4.99,False,False,False,True
6220,24,1,7,31359,76.0,19.0,5.0,False,True,False,False
6221,19,0,5,33351,55.0,30.0,15.0,False,True,False,False
6222,35,2,3,29785,76.92,18.1,4.98,False,True,False,False
6223,22,2,3,37651,78.0,17.0,5.0,True,False,False,False
6224,27,0,3,19312,29.47,49.47,21.05,True,False,False,False
6225,19,1,3,12967,85.0,10.0,5.0,False,False,False,True
6226,20,1,3,27781,60.0,25.0,15.0,True,False,False,False
6227,28,2,5,17887,64.52,30.11,5.38,False,False,False,False
6228,27,1,6,32714,53.0,32.0,15.0,True,False,False,False
6229,25,0,6,35517,50.0,35.0,15.0,False,True,False,False
6230,24,0,6,15697,63.83,25.53,10.64,False,False,False,True
6231,27,2,7,29308,84.16,10.86,4.98,False,True,False,False
6232,25,0,4,21288,31.58,47.37,21.05,True,False,False,False
6233,21,1,3,19810,65.56,29.45,4.99,False,False,False,False
6234,24,0,5,32819,41.0,49.0,10.0,False,False,False,False
6235,23,2,3,36773,75.16,19.87,4.97,False,False,False,False
6236,26,2,5,23170,78.95,14.47,6.58,False,True,False,False
6237,24,1,3,16497,56.0,29.0,15.0,True,False,False,False
6238,28,2,8,23130,70.84,24.19,4.97,False,False,False,False
6239,21,2,7,40648,85.0,10.0,5.0,False,True,False,False
6240,24,2,4,21962,81.08,12.16,6.76,False,True,False,False
6241,18,0,4,18555,45.0,45.0,10.0,False,False,False,False
6242,19,2,5,27057,70.59,17.65,11.76,False,False,True,False
6243,30,1,6,19182,75.0,18.75,6.25,False,False,False,True
6244,24,2,5,18665,82.67,9.73,7.6,False,False,False,True
6245,27,2,4,19098,68.97,25.29,5.75,True,False,False,False
6246,21,1,4,19160,54.0,26.0,20.0,False,False,True,False
6247,24,2,3,14581,76.0,19.0,5.0,True,False,False,False
6248,19,1,7,26091,80.0,15.0,5.0,False,True,False,False
6249,21,1,5,19618,74.07,19.75,6.17,False,True,False,False
6250,25,2,3,51918,85.0,10.0,5.0,False,True,False,False
6251,25,2,5,30197,66.67,22.22,11.11,False,False,True,False
6252,27,0,6,22934,61.86,27.84,10.31,False,False,False,True
6253,25,0,4,38129,27.78,50.0,22.22,False,False,True,False
6254,28,0,6,52084,61.22,28.57,10.2,False,False,False,True
6255,21,1,5,31648,54.0,26.0,20.0,False,False,True,False
6256,23,1,3,16457,57.0,28.0,15.0,True,False,False,False
6257,18,1,5,31947,60.0,25.0,15.0,True,False,False,False
6258,21,1,7,31904,59.0,26.0,15.0,True,False,False,False
6259,33,1,8,27626,42.0,38.0,20.0,False,False,True,False
6260,24,0,5,22290,28.89,48.89,22.22,False,False,True,False
6261,21,1,4,31610,74.07,19.75,6.17,False,True,False,False
6262,27,0,3,31482,29.47,49.47,21.05,True,False,False,False
6263,28,1,5,33800,52.0,33.0,15.0,True,False,False,False
6264,26,1,5,36406,54.0,31.0,15.0,True,False,False,False
6265,24,2,8,47555,85.0,10.0,5.0,False,True,False,False
6266,21,0,5,13861,44.0,46.0,10.0,False,False,False,False
6267,26,2,6,21922,65.93,23.08,10.99,False,False,True,False
6268,31,1,5,24066,44.0,36.0,20.0,False,False,True,False
6269,29,1,3,14874,81.71,13.3,4.99,False,False,False,True
6270,28,0,4,26203,47.0,38.0,15.0,False,True,False,False
6271,22,0,9,33421,43.0,47.0,10.0,False,False,False,False
6272,20,0,4,24752,66.67,22.22,11.11,False,False,False,True
6273,26,0,3,28717,49.0,36.0,15.0,False,True,False,False
6274,21,0,3,11268,54.0,31.0,15.0,False,True,False,False
6275,25,0,3,24925,40.0,50.0,10.0,False,False,False,False
6276,24,2,7,27915,71.0,19.0,10.0,False,False,True,False
6277,20,1,3,27707,80.0,15.0,5.0,False,True,False,False
6278,18,2,5,21471,70.59,17.65,11.76,False,False,True,False
6279,27,0,6,20488,48.0,37.0,15.0,False,True,False,False
6280,24,1,6,24744,71.43,22.62,5.95,False,True,False,False
6281,24,1,5,17081,81.08,12.16,6.76,False,False,False,True
6282,21,1,5,22106,54.0,26.0,20.0,False,False,True,False
6283,23,0,7,24753,52.0,33.0,15.0,False,True,False,False
6284,22,0,7,38858,53.0,32.0,15.0,False,True,False,False
6285,24,1,5,12697,71.43,22.62,5.95,False,True,False,False
6286,28,0,3,43457,37.0,53.0,10.0,False,False,False,False
6287,22,0,3,31951,53.0,32.0,15.0,False,True,False,False
6288,24,0,6,16649,41.0,49.0,10.0,False,False,False,False
6289,28,2,4,32768,76.92,16.67,6.41,False,True,False,False
6290,27,2,4,20885,68.97,25.29,5.75,True,False,False,False
6291,18,1,3,39692,66.51,28.5,4.99,False,False,False,False
6292,26,0,4,17959,62.5,27.08,10.42,False,False,False,True
6293,21,1,4,15348,54.0,26.0,20.0,False,False,True,False
6294,24,1,7,24924,76.0,19.0,5.0,False,True,False,False
6295,18,2,8,21144,80.0,15.0,5.0,True,False,False,False
6296,32,2,6,35730,65.22,29.35,5.43,True,False,False,False
6297,31,2,4,20989,62.5,32.29,5.21,False,False,False,False
6298,26,2,7,15245,72.57,22.46,4.97,False,False,False,False
6299,26,2,3,24924,85.0,10.0,5.0,False,True,False,False
6300,29,1,3,23557,81.71,13.3,4.99,False,False,False,True
6301,22,2,4,19572,68.97,25.29,5.75,False,False,False,False
6302,29,0,8,23106,27.37,51.58,21.05,True,False,False,False
6303,24,2,3,26373,76.0,19.0,5.0,True,False,False,False
6304,27,1,6,30384,53.0,32.0,15.0,True,False,False,False
6305,27,1,4,28981,58.77,36.24,5.0,False,False,False,False
6306,23,0,3,15202,52.0,33.0,15.0,False,True,False,False
6307,27,2,10,22864,85.0,10.0,5.0,False,False,False,True
6308,18,2,9,31735,85.0,10.0,5.0,False,False,False,True
6309,20,1,5,63785,63.16,31.58,5.26,False,False,False,False
6310,30,1,3,29451,70.0,25.0,5.0,False,True,False,False
6311,22,2,7,28713,85.0,10.0,5.0,False,False,False,True
6312,33,0,3,28804,32.0,58.0,10.0,False,False,False,False
6313,22,2,5,38227,68.97,19.54,11.49,False,False,True,False
6314,29,2,6,37730,83.13,9.78,7.09,False,False,False,True
6315,33,0,4,26892,18.89,58.89,22.22,False,False,True,False
6316,22,0,3,19600,31.11,46.67,22.22,False,False,True,False
6317,23,2,6,25348,82.19,10.96,6.85,False,True,False,False
6318,21,2,3,15706,85.0,10.0,5.0,False,True,False,False
6319,24,1,7,17107,76.0,19.0,5.0,False,True,False,False
6320,23,2,6,26559,68.18,20.45,11.36,False,False,True,False
6321,21,0,5,37179,54.0,31.0,15.0,False,True,False,False
6322,18,2,4,26302,83.22,9.79,6.99,False,True,False,False
6323,24,1,4,49828,60.61,34.34,5.05,False,False,False,False
6324,23,2,5,28580,82.58,9.71,7.71,False,False,False,True
6325,22,2,7,32453,85.0,10.0,5.0,False,True,False,False
6326,23,2,7,28824,72.0,18.0,10.0,False,False,True,False
6327,28,0,8,17108,47.0,38.0,15.0,False,True,False,False
6328,24,1,7,22052,62.71,32.3,4.99,False,False,False,False
6329,18,0,4,61019,33.33,44.44,22.22,False,False,True,False
6330,23,2,5,36658,68.18,20.45,11.36,False,False,True,False
6331,23,2,3,20493,85.0,10.0,5.0,False,True,False,False
6332,32,2,5,21710,83.1,9.97,6.93,False,False,False,True
6333,18,0,3,19900,45.0,45.0,10.0,False,False,False,False
6334,30,2,3,20146,81.45,13.57,4.98,False,True,False,False
6335,20,0,3,27148,55.0,30.0,15.0,False,True,False,False
6336,25,0,3,23033,27.78,50.0,22.22,False,False,True,False
6337,29,2,5,23408,75.95,17.72,6.33,False,True,False,False
6338,26,1,5,21380,69.77,24.42,5.81,False,True,False,False
6339,28,0,6,24922,47.0,38.0,15.0,False,True,False,False
6340,21,2,4,23049,69.77,24.42,5.81,False,False,False,False
6341,26,2,9,23277,69.0,21.0,10.0,False,False,True,False
6342,22,1,3,27154,85.0,10.0,5.0,False,False,False,True
6343,25,1,6,29539,50.0,30.0,20.0,False,False,True,False
6344,22,1,7,40824,78.0,17.0,5.0,False,True,False,False
6345,26,0,3,17911,30.53,48.42,21.05,True,False,False,False
6346,22,1,6,27830,53.0,27.0,20.0,False,False,True,False
6347,25,0,5,16492,40.0,50.0,10.0,False,False,False,False
6348,27,2,6,62227,82.96,9.76,7.28,False,False,False,True
6349,22,1,3,15966,85.0,10.0,5.0,False,False,False,True
6350,21,2,7,31060,74.0,16.0,10.0,False,False,True,False
6351,20,2,3,26329,77.75,17.28,4.97,False,False,False,False
6352,18,1,4,17928,60.0,25.0,15.0,True,False,False,False
6353,28,2,5,21092,76.92,16.67,6.41,False,True,False,False
6354,27,1,10,28436,83.61,11.4,4.99,False,False,False,True
6355,23,0,7,16359,67.0,23.0,10.0,False,False,False,True
6356,25,2,3,16562,75.0,20.0,5.0,True,False,False,False
6357,26,2,3,26141,69.0,21.0,10.0,False,False,True,False
6358,29,1,6,21759,67.42,26.97,5.62,False,True,False,False
6359,19,2,3,22077,75.0,15.0,10.0,False,False,True,False
6360,28,1,3,15743,72.0,23.0,5.0,False,True,False,False
6361,32,0,6,39794,24.21,54.74,21.05,True,False,False,False
6362,26,1,3,23873,49.0,31.0,20.0,False,False,True,False
6363,21,1,4,36108,74.07,19.75,6.17,False,True,False,False
6364,25,0,4,31944,27.78,50.0,22.22,False,False,True,False
6365,24,1,3,28159,85.0,10.0,5.0,False,False,False,True
6366,27,0,5,32634,48.0,37.0,15.0,False,True,False,False
6367,23,1,6,20802,72.29,21.69,6.02,False,True,False,False
6368,20,1,3,42048,80.0,15.0,5.0,False,True,False,False
6369,28,2,4,42563,64.52,30.11,5.38,False,False,False,False
6370,19,0,3,26342,33.33,44.44,22.22,False,False,True,False
6371,25,2,7,22082,73.43,21.6,4.97,False,False,False,False
6372,24,0,3,19820,32.63,46.32,21.05,True,False,False,False
6373,18,2,3,17968,80.0,15.0,5.0,True,False,False,False
6374,18,0,3,11034,45.0,45.0,10.0,False,False,False,False
6375,25,2,5,21623,70.59,23.53,5.88,True,False,False,False
6376,28,2,5,27152,68.18,26.14,5.68,True,False,False,False
6377,19,1,4,38690,83.22,9.79,6.99,False,False,False,True
6378,33,1,3,19742,47.0,38.0,15.0,True,False,False,False
6379,27,2,3,24671,73.0,22.0,5.0,True,False,False,False
6380,20,1,7,28923,80.0,15.0,5.0,False,True,False,False
6381,22,0,6,28900,31.11,46.67,22.22,False,False,True,False
6382,23,2,9,34476,85.0,10.0,5.0,False,False,False,True
6383,21,1,5,12692,83.22,9.85,6.93,False,False,False,True
6384,33,0,3,17100,42.0,43.0,15.0,False,True,False,False
6385,22,2,3,20100,85.0,10.0,5.0,False,False,False,True
6386,19,0,3,18887,45.0,45.0,10.0,False,False,False,False
6387,25,1,3,15876,50.0,30.0,20.0,False,False,True,False
6388,18,2,7,26169,85.0,10.0,5.0,False,True,False,False
6389,24,2,7,31619,71.0,19.0,10.0,False,False,True,False
6390,26,2,3,22332,72.57,22.46,4.97,False,False,False,False
6391,19,0,3,38689,55.0,30.0,15.0,False,True,False,False
6392,20,0,6,29215,45.0,45.0,10.0,False,False,False,False
6393,25,0,4,19073,27.78,50.0,22.22,False,False,True,False
6394,30,2,4,25496,83.22,9.79,6.99,False,False,False,True
6395,19,1,3,17139,66.51,28.5,4.99,False,False,False,False
6396,31,1,7,21526,44.0,36.0,20.0,False,False,True,False
6397,23,2,5,16571,68.18,20.45,11.36,False,False,True,False
6398,29,0,4,16308,60.61,29.29,10.1,False,False,False,True
6399,27,1,6,26797,58.77,36.24,5.0,False,False,False,False
6400,23,0,8,36859,42.0,48.0,10.0,False,False,False,False
6401,27,0,3,13701,38.0,52.0,10.0,False,False,False,False
6402,24,0,7,27719,66.0,24.0,10.0,False,False,False,True
6403,27,1,4,22955,48.0,32.0,20.0,False,False,True,False
6404,18,1,3,30221,60.0,25.0,15.0,True,False,False,False
6405,24,1,4,17961,51.0,29.0,20.0,False,False,True,False
6406,22,2,3,38403,78.0,17.0,5.0,True,False,False,False
6407,24,1,7,34313,56.0,29.0,15.0,True,False,False,False
6408,27,0,5,18878,29.47,49.47,21.05,True,False,False,False
6409,28,1,5,40461,52.0,33.0,15.0,True,False,False,False
6410,21,1,5,30765,83.22,9.85,6.93,False,False,False,True
6411,28,1,6,17556,58.17,36.84,4.99,False,False,False,False
6412,23,2,5,27891,72.29,21.69,6.02,True,False,False,False
6413,24,2,3,23837,76.0,19.0,5.0,True,False,False,False
6414,20,2,7,24303,77.75,17.28,4.97,False,False,False,False
6415,20,1,5,34694,83.22,9.79,6.99,False,False,False,True
6416,24,0,5,19369,51.0,34.0,15.0,False,True,False,False
6417,20,2,9,27512,80.0,15.0,5.0,True,False,False,False
6418,21,0,7,20282,35.79,43.16,21.05,True,False,False,False
6419,26,1,3,14375,74.0,21.0,5.0,False,True,False,False
6420,23,2,5,35691,82.19,10.96,6.85,False,True,False,False
6421,25,1,5,37763,60.0,35.0,5.0,False,False,False,False
6422,26,1,4,20436,54.0,31.0,15.0,True,False,False,False
6423,20,0,7,28572,36.84,42.11,21.05,True,False,False,False
6424,23,0,3,37201,42.0,48.0,10.0,False,False,False,False
6425,23,2,5,17303,82.19,10.96,6.85,False,True,False,False
6426,20,2,5,18925,75.0,18.75,6.25,True,False,False,False
6427,25,2,6,37856,82.77,9.74,7.49,False,False,False,True
6428,23,1,7,23239,63.66,31.35,4.99,False,False,False,False
6429,19,1,6,18241,83.22,9.79,6.99,False,False,False,True
6430,23,2,4,12489,72.29,21.69,6.02,True,False,False,False
6431,23,2,4,46953,82.19,10.96,6.85,False,True,False,False
6432,22,1,5,31951,61.86,32.99,5.15,False,False,False,False
6433,21,0,4,25000,35.79,43.16,21.05,True,False,False,False
6434,25,1,7,27144,61.76,33.25,4.99,False,False,False,False
6435,18,0,3,17957,33.33,44.44,22.22,False,False,True,False
6436,25,1,4,31303,80.0,13.33,6.67,False,False,False,True
6437,30,2,5,42558,75.0,18.75,6.25,False,True,False,False
6438,23,1,6,25542,52.0,28.0,20.0,False,False,True,False
6439,27,2,3,32741,85.0,10.0,5.0,False,False,False,True
6440,27,2,6,21852,65.22,29.35,5.43,False,False,False,False
6441,25,0,8,26794,31.58,47.37,21.05,True,False,False,False
6442,27,2,4,23589,65.22,29.35,5.43,False,False,False,False
6443,26,0,5,22266,39.0,51.0,10.0,False,False,False,False
6444,34,1,6,28942,46.0,39.0,15.0,True,False,False,False
6445,31,1,4,22914,74.07,19.75,6.17,False,False,False,True
6446,20,0,3,17586,45.0,45.0,10.0,False,False,False,False
6447,24,1,5,21522,60.61,34.34,5.05,False,False,False,False
6448,29,0,5,14778,60.61,29.29,10.1,False,False,False,True
6449,23,2,6,20641,82.19,10.96,6.85,False,True,False,False
6450,24,1,4,31230,51.0,29.0,20.0,False,False,True,False
6451,27,2,4,34692,77.92,15.58,6.49,False,True,False,False
6452,26,0,5,30865,30.53,48.42,21.05,True,False,False,False
6453,36,0,6,24783,39.0,46.0,15.0,False,True,False,False
6454,29,0,7,23319,27.37,51.58,21.05,True,False,False,False
6455,20,0,7,19617,55.0,30.0,15.0,False,True,False,False
6456,25,0,3,35689,40.0,50.0,10.0,False,False,False,False
6457,24,0,6,22810,51.0,34.0,15.0,False,True,False,False
6458,27,0,5,33490,29.47,49.47,21.05,True,False,False,False
6459,26,0,6,45469,39.0,51.0,10.0,False,False,False,False
6460,28,1,7,23290,52.0,33.0,15.0,True,False,False,False
6461,27,1,3,13358,53.0,32.0,15.0,True,False,False,False
6462,27,2,6,15219,65.22,23.91,10.87,False,False,True,False
6463,22,2,8,21879,73.0,17.0,10.0,False,False,True,False
6464,24,1,5,23806,71.43,22.62,5.95,False,True,False,False
6465,20,1,4,40144,63.16,31.58,5.26,False,False,False,False
6466,24,2,3,24665,76.0,19.0,5.0,True,False,False,False
6467,25,2,8,29023,70.0,20.0,10.0,False,False,True,False
6468,19,0,3,18451,36.84,42.11,21.05,True,False,False,False
6469,22,2,3,27361,78.0,17.0,5.0,True,False,False,False
6470,26,0,7,29453,30.53,48.42,21.05,True,False,False,False
6471,19,1,6,25892,63.16,31.58,5.26,False,False,False,False
6472,36,1,4,32572,44.0,41.0,15.0,True,False,False,False
6473,27,0,3,31338,29.47,49.47,21.05,True,False,False,False
6474,18,0,5,31664,36.84,42.11,21.05,True,False,False,False
6475,26,2,3,31559,85.0,10.0,5.0,False,False,False,True
6476,21,1,3,21713,85.0,10.0,5.0,False,False,False,True
6477,24,1,8,32757,62.71,32.3,4.99,False,False,False,False
6478,25,2,8,18253,75.0,20.0,5.0,True,False,False,False
6479,29,1,8,21751,46.0,34.0,20.0,False,False,True,False
6480,21,0,5,14474,35.79,43.16,21.05,True,False,False,False
6481,26,2,7,18129,69.0,21.0,10.0,False,False,True,False
6482,28,2,7,25179,83.26,11.76,4.98,False,True,False,False
6483,30,0,3,23958,26.32,52.63,21.05,True,False,False,False
6484,27,1,9,23138,48.0,32.0,20.0,False,False,True,False
6485,27,0,4,17859,29.47,49.47,21.05,True,False,False,False
6486,22,1,5,28965,53.0,27.0,20.0,False,False,True,False
6487,31,2,3,29642,68.25,26.78,4.97,False,False,False,False
6488,23,2,6,23828,72.29,21.69,6.02,True,False,False,False
6489,21,2,5,11220,69.77,18.6,11.63,False,False,True,False
6490,25,1,7,28191,85.0,10.0,5.0,False,False,False,True
