age,risk,goal,horizon,capital,equity,mf,cash
22,low,retirement,7,38858,53.0,32.0,15.0
24,medium,retirement,5,12697,71.43,22.62,5.95
28,low,income,3,43457,37.0,53.0,10.0
22,low,retirement,3,31951,53.0,32.0,15.0
24,low,income,6,16649,41.0,49.0,10.0
28,high,retirement,4,32768,76.92,16.67,6.41
27,high,preservation,4,20885,68.97,25.29,5.75
18,medium,income,3,39692,66.51,28.5,4.99
26,low,wealth,4,17959,62.5,27.08,10.42
21,medium,short_term,4,15348,54.0,26.0,20.0
24,medium,retirement,7,24924,76.0,19.0,5.0
18,high,preservation,8,21144,80.0,15.0,5.0
32,high,preservation,6,35730,65.22,29.35,5.43
31,high,income,4,20989,62.5,32.29,5.21
26,high,income,7,15245,72.57,22.46,4.97
26,high,retirement,3,24924,85.0,10.0,5.0
29,medium,wealth,3,23557,81.71,13.3,4.99
22,high,income,4,19572,68.97,25.29,5.75
29,low,preservation,8,23106,27.37,51.58,21.05
24,high,preservation,3,26373,76.0,19.0,5.0
27,medium,preservation,6,30384,53.0,32.0,15.0
27,medium,income,4,28981,58.77,36.24,5.0
23,low,retirement,3,15202,52.0,33.0,15.0
27,high,wealth,10,22864,85.0,10.0,5.0
18,high,wealth,9,31735,85.0,10.0,5.0
20,medium,income,5,63785,63.16,31.58,5.26
30,medium,retirement,3,29451,70.0,25.0,5.0
22,high,wealth,7,28713,85.0,10.0,5.0
33,low,income,3,28804,32.0,58.0,10.0
22,high,short_term,5,38227,68.97,19.54,11.49
29,high,wealth,6,37730,83.13,9.78,7.09
33,low,short_term,4,26892,18.89,58.89,22.22
22,low,short_term,3,19600,31.11,46.67,22.22
23,high,retirement,6,25348,82.19,10.96,6.85
21,high,retirement,3,15706,85.0,10.0,5.0
24,medium,retirement,7,17107,76.0,19.0,5.0
23,high,short_term,6,26559,68.18,20.45,11.36
21,low,retirement,5,37179,54.0,31.0,15.0
18,high,retirement,4,26302,83.22,9.79,6.99
24,medium,income,4,49828,60.61,34.34,5.05
23,high,wealth,5,28580,82.58,9.71,7.71
22,high,retirement,7,32453,85.0,10.0,5.0
23,high,short_term,7,28824,72.0,18.0,10.0
28,low,retirement,8,17108,47.0,38.0,15.0
24,medium,income,7,22052,62.71,32.3,4.99
18,low,short_term,4,61019,33.33,44.44,22.22
23,high,short_term,5,36658,68.18,20.45,11.36
23,high,retirement,3,20493,85.0,10.0,5.0
32,high,wealth,5,21710,83.1,9.97,6.93
18,low,income,3,19900,45.0,45.0,10.0
30,high,retirement,3,20146,81.45,13.57,4.98
20,low,retirement,3,27148,55.0,30.0,15.0
25,low,short_term,3,23033,27.78,50.0,22.22
29,high,retirement,5,23408,75.95,17.72,6.33
26,medium,retirement,5,21380,69.77,24.42,5.81
28,low,retirement,6,24922,47.0,38.0,15.0
21,high,income,4,23049,69.77,24.42,5.81
26,high,short_term,9,23277,69.0,21.0,10.0
22,medium,wealth,3,27154,85.0,10.0,5.0
25,medium,short_term,6,29539,50.0,30.0,20.0
22,medium,retirement,7,40824,78.0,17.0,5.0
26,low,preservation,3,17911,30.53,48.42,21.05
22,medium,short_term,6,27830,53.0,27.0,20.0
25,low,income,5,16492,40.0,50.0,10.0
27,high,wealth,6,62227,82.96,9.76,7.28
22,medium,wealth,3,15966,85.0,10.0,5.0
21,high,short_term,7,31060,74.0,16.0,10.0
20,high,income,3,26329,77.75,17.28,4.97
18,medium,preservation,4,17928,60.0,25.0,15.0
28,high,retirement,5,21092,76.92,16.67,6.41
27,medium,wealth,10,28436,83.61,11.4,4.99
23,low,wealth,7,16359,67.0,23.0,10.0
25,high,preservation,3,16562,75.0,20.0,5.0
26,high,short_term,3,26141,69.0,21.0,10.0
29,medium,retirement,6,21759,67.42,26.97,5.62
19,high,short_term,3,22077,75.0,15.0,10.0
28,medium,retirement,3,15743,72.0,23.0,5.0
32,low,preservation,6,39794,24.21,54.74,21.05
26,medium,short_term,3,23873,49.0,31.0,20.0
21,medium,retirement,4,36108,74.07,19.75,6.17
25,low,short_term,4,31944,27.78,50.0,22.22
24,medium,wealth,3,28159,85.0,10.0,5.0
27,low,retirement,5,32634,48.0,37.0,15.0
23,medium,retirement,6,20802,72.29,21.69,6.02
20,medium,retirement,3,42048,80.0,15.0,5.0
28,high,income,4,42563,64.52,30.11,5.38
19,low,short_term,3,26342,33.33,44.44,22.22
25,high,income,7,22082,73.43,21.6,4.97
24,low,preservation,3,19820,32.63,46.32,21.05
18,high,preservation,3,17968,80.0,15.0,5.0
18,low,income,3,11034,45.0,45.0,10.0
25,high,preservation,5,21623,70.59,23.53,5.88
28,high,preservation,5,27152,68.18,26.14,5.68
19,medium,wealth,4,38690,83.22,9.79,6.99
33,medium,preservation,3,19742,47.0,38.0,15.0
27,high,preservation,3,24671,73.0,22.0,5.0
20,medium,retirement,7,28923,80.0,15.0,5.0
22,low,short_term,6,28900,31.11,46.67,22.22
23,high,wealth,9,34476,85.0,10.0,5.0
21,medium,wealth,5,12692,83.22,9.85,6.93
33,low,retirement,3,17100,42.0,43.0,15.0
22,high,wealth,3,20100,85.0,10.0,5.0
19,low,income,3,18887,45.0,45.0,10.0
25,medium,short_term,3,15876,50.0,30.0,20.0
18,high,retirement,7,26169,85.0,10.0,5.0
24,high,short_term,7,31619,71.0,19.0,10.0
26,high,income,3,22332,72.57,22.46,4.97
19,low,retirement,3,38689,55.0,30.0,15.0
20,low,income,6,29215,45.0,45.0,10.0
25,low,short_term,4,19073,27.78,50.0,22.22
30,high,wealth,4,25496,83.22,9.79,6.99
19,medium,income,3,17139,66.51,28.5,4.99
31,medium,short_term,7,21526,44.0,36.0,20.0
23,high,short_term,5,16571,68.18,20.45,11.36
29,low,wealth,4,16308,60.61,29.29,10.1
27,medium,income,6,26797,58.77,36.24,5.0
23,low,income,8,36859,42.0,48.0,10.0
27,low,income,3,13701,38.0,52.0,10.0
24,low,wealth,7,27719,66.0,24.0,10.0
27,medium,short_term,4,22955,48.0,32.0,20.0
18,medium,preservation,3,30221,60.0,25.0,15.0
24,medium,short_term,4,17961,51.0,29.0,20.0
22,high,preservation,3,38403,78.0,17.0,5.0
24,medium,preservation,7,34313,56.0,29.0,15.0
27,low,preservation,5,18878,29.47,49.47,21.05
28,medium,preservation,5,40461,52.0,33.0,15.0
21,medium,wealth,5,30765,83.22,9.85,6.93
28,medium,income,6,17556,58.17,36.84,4.99
23,high,preservation,5,27891,72.29,21.69,6.02
24,high,preservation,3,23837,76.0,19.0,5.0
20,high,income,7,24303,77.75,17.28,4.97
20,medium,wealth,5,34694,83.22,9.79,6.99
24,low,retirement,5,19369,51.0,34.0,15.0
20,high,preservation,9,27512,80.0,15.0,5.0
21,low,preservation,7,20282,35.79,43.16,21.05
26,medium,retirement,3,14375,74.0,21.0,5.0
23,high,retirement,5,35691,82.19,10.96,6.85
25,medium,income,5,37763,60.0,35.0,5.0
26,medium,preservation,4,20436,54.0,31.0,15.0
20,low,preservation,7,28572,36.84,42.11,21.05
23,low,income,3,37201,42.0,48.0,10.0
23,high,retirement,5,17303,82.19,10.96,6.85
20,high,preservation,5,18925,75.0,18.75,6.25
25,high,wealth,6,37856,82.77,9.74,7.49
23,medium,income,7,23239,63.66,31.35,4.99
19,medium,wealth,6,18241,83.22,9.79,6.99
23,high,preservation,4,12489,72.29,21.69,6.02
23,high,retirement,4,46953,82.19,10.96,6.85
22,medium,income,5,31951,61.86,32.99,5.15
21,low,preservation,4,25000,35.79,43.16,21.05
25,medium,income,7,27144,61.76,33.25,4.99
18,low,short_term,3,17957,33.33,44.44,22.22
25,medium,wealth,4,31303,80.0,13.33,6.67
30,high,retirement,5,42558,75.0,18.75,6.25
23,medium,short_term,6,25542,52.0,28.0,20.0
27,high,wealth,3,32741,85.0,10.0,5.0
27,high,income,6,21852,65.22,29.35,5.43
25,low,preservation,8,26794,31.58,47.37,21.05
27,high,income,4,23589,65.22,29.35,5.43
26,low,income,5,22266,39.0,51.0,10.0
34,medium,preservation,6,28942,46.0,39.0,15.0
31,medium,wealth,4,22914,74.07,19.75,6.17
20,low,income,3,17586,45.0,45.0,10.0
24,medium,income,5,21522,60.61,34.34,5.05
29,low,wealth,5,14778,60.61,29.29,10.1
23,high,retirement,6,20641,82.19,10.96,6.85
24,medium,short_term,4,31230,51.0,29.0,20.0
27,high,retirement,4,34692,77.92,15.58,6.49
26,low,preservation,5,30865,30.53,48.42,21.05
36,low,retirement,6,24783,39.0,46.0,15.0
29,low,preservation,7,23319,27.37,51.58,21.05
20,low,retirement,7,19617,55.0,30.0,15.0
25,low,income,3,35689,40.0,50.0,10.0
24,low,retirement,6,22810,51.0,34.0,15.0
27,low,preservation,5,33490,29.47,49.47,21.05
26,low,income,6,45469,39.0,51.0,10.0
28,medium,preservation,7,23290,52.0,33.0,15.0
27,medium,preservation,3,13358,53.0,32.0,15.0
27,high,short_term,6,15219,65.22,23.91,10.87
22,high,short_term,8,21879,73.0,17.0,10.0
24,medium,retirement,5,23806,71.43,22.62,5.95
20,medium,income,4,40144,63.16,31.58,5.26
24,high,preservation,3,24665,76.0,19.0,5.0
25,high,short_term,8,29023,70.0,20.0,10.0
19,low,preservation,3,18451,36.84,42.11,21.05
22,high,preservation,3,27361,78.0,17.0,5.0
26,low,preservation,7,29453,30.53,48.42,21.05
19,medium,income,6,25892,63.16,31.58,5.26
36,medium,preservation,4,32572,44.0,41.0,15.0
27,low,preservation,3,31338,29.47,49.47,21.05
18,low,preservation,5,31664,36.84,42.11,21.05
26,high,wealth,3,31559,85.0,10.0,5.0
21,medium,wealth,3,21713,85.0,10.0,5.0
24,medium,income,8,32757,62.71,32.3,4.99
25,high,preservation,8,18253,75.0,20.0,5.0
29,medium,short_term,8,21751,46.0,34.0,20.0
21,low,preservation,5,14474,35.79,43.16,21.05
26,high,short_term,7,18129,69.0,21.0,10.0
28,high,retirement,7,25179,83.26,11.76,4.98
30,low,preservation,3,23958,26.32,52.63,21.05
27,medium,short_term,9,23138,48.0,32.0,20.0
27,low,preservation,4,17859,29.47,49.47,21.05
22,medium,short_term,5,28965,53.0,27.0,20.0
31,high,income,3,29642,68.25,26.78,4.97
23,high,preservation,6,23828,72.29,21.69,6.02
21,high,short_term,5,11220,69.77,18.6,11.63
25,medium,wealth,7,28191,85.0,10.0,5.0
21,medium,retirement,6,10960,74.07,19.75,6.17
19,high,retirement,5,19035,83.22,9.79,6.99
25,high,wealth,3,20204,85.0,10.0,5.0
21,low,retirement,5,24586,54.0,31.0,15.0
28,high,income,5,23018,64.52,30.11,5.38
24,low,wealth,4,22147,63.83,25.53,10.64
22,low,short_term,5,19969,31.11,46.67,22.22
30,low,wealth,6,20414,60.0,30.0,10.0
24,medium,retirement,7,19674,76.0,19.0,5.0
25,low,short_term,4,14814,27.78,50.0,22.22
24,low,income,3,37544,41.0,49.0,10.0
36,medium,income,4,21788,51.31,43.71,4.99
22,medium,short_term,4,14862,53.0,27.0,20.0
27,low,retirement,7,29695,48.0,37.0,15.0
30,medium,preservation,4,28309,50.0,35.0,15.0
22,low,retirement,6,34369,53.0,32.0,15.0
26,high,retirement,5,18638,78.95,14.47,6.58
22,low,short_term,3,25246,31.11,46.67,22.22
26,high,wealth,3,18168,85.0,10.0,5.0
26,high,short_term,4,37591,65.93,23.08,10.99
23,medium,retirement,3,17504,77.0,18.0,5.0
19,medium,wealth,5,16675,83.22,9.79,6.99
18,low,income,7,26659,45.0,45.0,10.0
22,low,wealth,7,23399,68.0,22.0,10.0
26,medium,retirement,4,16984,69.77,24.42,5.81
28,high,income,5,27575,64.52,30.11,5.38
22,high,wealth,4,33651,82.47,9.7,7.82
25,low,income,4,34204,40.0,50.0,10.0
24,medium,short_term,6,25121,51.0,29.0,20.0
27,low,preservation,3,37039,29.47,49.47,21.05
23,low,retirement,4,11712,52.0,33.0,15.0
19,low,wealth,4,27721,66.67,22.22,11.11
32,medium,retirement,3,20567,68.0,27.0,5.0
25,medium,retirement,5,29606,70.59,23.53,5.88
28,medium,retirement,6,33440,68.18,26.14,5.68
21,high,wealth,3,25760,85.0,10.0,5.0
25,medium,income,4,22293,60.0,35.0,5.0
25,high,retirement,4,26454,80.0,13.33,6.67
27,medium,wealth,3,26988,83.61,11.4,4.99
20,low,wealth,6,30776,66.67,22.22,11.11
28,low,preservation,3,13232,28.42,50.53,21.05
31,low,preservation,8,12709,25.26,53.68,21.05
18,medium,preservation,4,15658,60.0,25.0,15.0
18,low,income,3,35229,45.0,45.0,10.0
24,low,short_term,5,20535,28.89,48.89,22.22
19,medium,retirement,3,34935,80.0,15.0,5.0
32,medium,wealth,7,27034,78.86,16.15,4.99
31,low,wealth,6,13670,59.0,31.0,10.0
25,low,wealth,4,57323,63.16,26.32,10.53
22,low,income,4,13170,43.0,47.0,10.0
23,low,income,7,21513,42.0,48.0,10.0
29,high,wealth,4,23715,83.13,9.78,7.09
24,high,short_term,5,26655,67.42,21.35,11.24
27,low,short_term,3,25063,25.56,52.22,22.22
26,high,income,4,23476,65.93,28.57,5.49
29,high,preservation,4,21079,67.42,26.97,5.62
21,medium,income,5,45639,62.5,32.29,5.21
22,low,wealth,4,16780,65.22,23.91,10.87
29,high,wealth,3,21896,85.0,10.0,5.0
22,high,preservation,3,27847,78.0,17.0,5.0
27,low,preservation,7,15067,29.47,49.47,21.05
24,high,income,5,31289,67.42,26.97,5.62
28,medium,wealth,5,19013,76.92,16.67,6.41
19,high,income,6,21675,70.59,23.53,5.88
21,medium,preservation,6,22834,59.0,26.0,15.0
18,low,short_term,11,17627,33.33,44.44,22.22
24,low,income,3,15195,41.0,49.0,10.0
22,high,wealth,3,16605,85.0,10.0,5.0
29,high,retirement,4,18592,75.95,17.72,6.33
24,high,preservation,3,27307,76.0,19.0,5.0
20,high,retirement,6,20342,83.22,9.79,6.99
30,low,wealth,4,14563,60.0,30.0,10.0
21,high,preservation,6,30627,74.07,19.75,6.17
21,high,short_term,5,22162,69.77,18.6,11.63
25,high,preservation,6,25166,70.59,23.53,5.88
30,low,short_term,3,15048,22.22,55.56,22.22
23,low,short_term,4,35598,30.0,47.78,22.22
19,medium,short_term,6,29861,55.0,25.0,20.0
22,low,short_term,6,13765,31.11,46.67,22.22
26,medium,preservation,5,18333,54.0,31.0,15.0
27,medium,retirement,5,29698,68.97,25.29,5.75
18,low,preservation,3,38635,36.84,42.11,21.05
31,medium,wealth,5,39471,74.07,19.75,6.17
25,high,short_term,4,28279,66.67,22.22,11.11
20,high,preservation,6,19178,75.0,18.75,6.25
32,low,short_term,4,17860,20.0,57.78,22.22
26,medium,short_term,5,12280,49.0,31.0,20.0
27,low,wealth,7,38020,63.0,27.0,10.0
20,low,income,7,38400,45.0,45.0,10.0
25,low,income,7,17593,40.0,50.0,10.0
21,high,preservation,4,46488,74.07,19.75,6.17
18,high,income,5,18922,70.59,23.53,5.88
21,high,preservation,7,14934,79.0,16.0,5.0
28,low,retirement,5,19100,47.0,38.0,15.0
24,low,income,7,20665,41.0,49.0,10.0
20,high,wealth,7,14056,85.0,10.0,5.0
28,low,preservation,4,34959,28.42,50.53,21.05
28,medium,income,9,32912,58.91,36.1,4.99
27,high,income,7,14812,71.71,23.33,4.97
25,medium,preservation,4,20793,55.0,30.0,15.0
29,high,preservation,7,19900,71.0,24.0,5.0
29,low,retirement,4,15728,46.0,39.0,15.0
25,low,income,3,32409,40.0,50.0,10.0
25,low,wealth,4,36593,63.16,26.32,10.53
26,medium,preservation,4,40417,54.0,31.0,15.0
25,medium,income,5,40315,60.0,35.0,5.0
26,low,preservation,3,15357,30.53,48.42,21.05
23,medium,preservation,7,28589,57.0,28.0,15.0
24,high,wealth,3,41055,85.0,10.0,5.0
27,high,retirement,7,42910,84.16,10.86,4.98
27,medium,income,4,31651,58.77,36.24,5.0
25,high,wealth,3,32110,85.0,10.0,5.0
23,high,retirement,3,12377,85.0,10.0,5.0
25,low,income,3,16339,40.0,50.0,10.0
27,high,short_term,3,43708,68.0,22.0,10.0
24,low,short_term,9,16568,28.89,48.89,22.22
24,medium,retirement,4,64420,71.43,22.62,5.95
23,medium,preservation,6,16402,57.0,28.0,15.0
22,low,retirement,4,16370,53.0,32.0,15.0
25,high,wealth,3,12448,85.0,10.0,5.0
27,medium,retirement,3,26651,73.0,22.0,5.0
21,medium,income,3,25757,65.56,29.45,4.99
18,medium,wealth,4,16444,83.22,9.79,6.99
20,medium,preservation,7,20895,60.0,25.0,15.0
22,medium,preservation,5,27652,58.0,27.0,15.0
19,low,short_term,8,39040,33.33,44.44,22.22
23,low,income,6,37318,42.0,48.0,10.0
20,medium,retirement,6,27435,75.0,18.75,6.25
26,medium,income,4,28879,59.38,35.63,5.0
21,low,short_term,3,17134,32.22,45.56,22.22
24,low,retirement,3,17347,51.0,34.0,15.0
26,medium,short_term,3,16553,49.0,31.0,20.0
25,low,preservation,3,26850,31.58,47.37,21.05
27,high,preservation,3,41599,73.0,22.0,5.0
23,low,preservation,3,23375,33.68,45.26,21.05
26,low,wealth,6,22674,62.5,27.08,10.42
24,low,preservation,7,18798,32.63,46.32,21.05
27,low,short_term,6,44596,25.56,52.22,22.22
22,medium,preservation,3,22656,58.0,27.0,15.0
18,high,wealth,5,19743,82.26,9.68,8.06
19,high,short_term,7,18404,75.0,15.0,10.0
28,medium,short_term,5,33518,47.0,33.0,20.0
37,low,income,7,49810,28.0,62.0,10.0
21,medium,retirement,3,17732,79.0,16.0,5.0
24,low,wealth,6,23391,63.83,25.53,10.64
22,low,retirement,7,22527,53.0,32.0,15.0
24,low,income,5,15589,41.0,49.0,10.0
21,high,retirement,3,24745,85.0,10.0,5.0
21,low,short_term,3,16190,32.22,45.56,22.22
24,low,income,6,32380,41.0,49.0,10.0
26,medium,retirement,5,25142,69.77,24.42,5.81
27,low,preservation,4,14781,29.47,49.47,21.05
22,medium,short_term,3,18278,53.0,27.0,20.0
21,low,short_term,3,36491,32.22,45.56,22.22
25,medium,wealth,6,25395,80.0,13.33,6.67
26,low,retirement,4,17580,49.0,36.0,15.0
25,high,preservation,5,20930,70.59,23.53,5.88
27,medium,wealth,5,35535,77.92,15.58,6.49
24,high,income,4,40041,67.42,26.97,5.62
23,high,income,3,18233,75.16,19.87,4.97
20,high,wealth,5,42686,82.26,9.68,8.06
30,low,retirement,5,18071,45.0,40.0,15.0
22,medium,income,3,20491,64.61,30.4,4.99
26,high,preservation,6,40018,69.77,24.42,5.81
24,high,preservation,4,39238,71.43,22.62,5.95
21,low,short_term,7,30999,32.22,45.56,22.22
20,low,income,3,29929,45.0,45.0,10.0
32,medium,income,5,33961,55.11,39.9,4.99
26,medium,short_term,6,43127,49.0,31.0,20.0
18,low,preservation,5,17472,36.84,42.11,21.05
23,high,preservation,6,18848,72.29,21.69,6.02
27,high,wealth,3,24800,85.0,10.0,5.0
18,medium,income,3,22673,66.51,28.5,4.99
22,low,wealth,3,28172,68.0,22.0,10.0
19,medium,short_term,3,33969,55.0,25.0,20.0
24,medium,income,3,23965,62.71,32.3,4.99
21,medium,wealth,3,41484,85.0,10.0,5.0
29,low,retirement,7,44604,46.0,39.0,15.0
30,medium,short_term,6,24817,45.0,35.0,20.0
21,low,retirement,4,23154,54.0,31.0,15.0
26,low,wealth,5,16382,62.5,27.08,10.42
20,high,short_term,6,24916,70.59,17.65,11.76
30,medium,short_term,5,20150,45.0,35.0,20.0
25,low,income,6,15504,40.0,50.0,10.0
24,medium,retirement,4,45349,71.43,22.62,5.95
29,medium,retirement,8,15607,71.0,24.0,5.0
23,medium,short_term,3,19689,52.0,28.0,20.0
25,low,preservation,7,26393,31.58,47.37,21.05
28,low,wealth,3,30248,62.0,28.0,10.0
34,low,short_term,6,29453,17.78,60.0,22.22
28,low,retirement,3,23774,47.0,38.0,15.0
25,high,income,3,24974,73.43,21.6,4.97
29,low,income,3,25649,36.0,54.0,10.0
27,high,retirement,6,34482,77.92,15.58,6.49
27,low,income,3,18211,38.0,52.0,10.0
31,high,preservation,4,25919,65.93,28.57,5.49
29,low,short_term,6,18559,23.33,54.44,22.22
20,medium,income,6,33474,63.16,31.58,5.26
26,low,wealth,4,22202,62.5,27.08,10.42
26,low,short_term,3,57689,26.67,51.11,22.22
25,medium,short_term,3,22365,50.0,30.0,20.0
23,low,preservation,7,14083,33.68,45.26,21.05
27,low,preservation,5,25210,29.47,49.47,21.05
23,low,short_term,6,24291,30.0,47.78,22.22
28,medium,preservation,4,13392,52.0,33.0,15.0
28,medium,short_term,4,23265,47.0,33.0,20.0
24,medium,retirement,7,37989,76.0,19.0,5.0
22,high,preservation,5,19908,73.17,20.73,6.1
23,low,preservation,3,23474,33.68,45.26,21.05
23,low,short_term,5,29250,30.0,47.78,22.22
18,medium,preservation,3,28672,60.0,25.0,15.0
18,low,income,8,15781,45.0,45.0,10.0
25,medium,income,4,26740,60.0,35.0,5.0
25,high,short_term,3,20314,70.0,20.0,10.0
29,high,preservation,9,18015,71.0,24.0,5.0
23,high,income,3,43607,75.16,19.87,4.97
24,low,wealth,9,12754,66.0,24.0,10.0
26,medium,preservation,5,29721,54.0,31.0,15.0
27,low,preservation,4,18912,29.47,49.47,21.05
28,high,wealth,3,21407,85.0,10.0,5.0
24,medium,retirement,6,14313,71.43,22.62,5.95
18,medium,wealth,5,21264,83.22,9.79,6.99
27,high,wealth,3,19611,85.0,10.0,5.0
22,high,retirement,5,26040,83.1,9.97,6.93
23,medium,retirement,4,33005,72.29,21.69,6.02
20,low,income,3,36024,45.0,45.0,10.0
27,low,wealth,7,26353,63.0,27.0,10.0
30,medium,preservation,3,11814,50.0,35.0,15.0
33,medium,short_term,6,15839,42.0,38.0,20.0
25,medium,income,3,29526,61.76,33.25,4.99
22,low,retirement,5,23826,53.0,32.0,15.0
24,low,income,5,22041,41.0,49.0,10.0
30,low,wealth,3,52501,60.0,30.0,10.0
29,high,preservation,3,36063,71.0,24.0,5.0
21,medium,preservation,4,14961,59.0,26.0,15.0
26,low,income,3,13438,39.0,51.0,10.0
27,medium,retirement,4,24287,68.97,25.29,5.75
18,high,income,8,25041,77.75,17.28,4.97
30,high,short_term,3,28146,65.0,25.0,10.0
18,low,income,5,37609,45.0,45.0,10.0
19,high,preservation,7,25353,80.0,15.0,5.0
22,medium,retirement,3,12051,78.0,17.0,5.0
28,medium,short_term,6,19924,47.0,33.0,20.0
23,low,wealth,8,26029,67.0,23.0,10.0
26,high,preservation,4,20706,69.77,24.42,5.81
25,high,income,4,23027,66.67,27.78,5.56
19,low,wealth,7,24647,70.0,20.0,10.0
27,medium,wealth,6,32932,77.92,15.58,6.49
18,high,wealth,5,27916,82.26,9.68,8.06
23,high,retirement,4,36618,82.19,10.96,6.85
19,high,wealth,3,14032,85.0,10.0,5.0
23,low,preservation,7,36449,33.68,45.26,21.05
27,medium,short_term,5,22965,48.0,32.0,20.0
21,low,income,6,35619,44.0,46.0,10.0
26,high,wealth,3,32228,85.0,10.0,5.0
24,medium,preservation,7,24995,56.0,29.0,15.0
21,low,income,5,22606,44.0,46.0,10.0
30,low,short_term,5,34320,22.22,55.56,22.22
21,medium,short_term,4,54298,54.0,26.0,20.0
30,medium,retirement,7,52433,70.0,25.0,5.0
24,high,wealth,5,19746,82.67,9.73,7.6
27,high,wealth,6,23106,82.96,9.76,7.28
20,high,retirement,6,46725,83.22,9.79,6.99
23,high,wealth,3,30526,85.0,10.0,5.0
23,high,short_term,5,18084,68.18,20.45,11.36
18,medium,wealth,6,39428,83.22,9.79,6.99
29,medium,short_term,6,37473,46.0,34.0,20.0
20,high,income,7,27971,77.75,17.28,4.97
23,low,short_term,3,22183,30.0,47.78,22.22
29,low,preservation,3,32860,27.37,51.58,21.05
29,medium,income,4,20001,57.58,37.43,4.99
24,low,retirement,7,27042,51.0,34.0,15.0
22,high,income,6,30575,68.97,25.29,5.75
22,low,income,4,10952,43.0,47.0,10.0
20,high,income,3,10780,77.75,17.28,4.97
24,high,income,6,28507,67.42,26.97,5.62
32,high,short_term,7,51930,63.0,27.0,10.0
24,high,preservation,5,25494,71.43,22.62,5.95
21,medium,short_term,4,30205,54.0,26.0,20.0
19,low,wealth,4,46507,66.67,22.22,11.11
27,low,income,3,22808,38.0,52.0,10.0
25,low,short_term,3,9880,27.78,50.0,22.22
27,medium,retirement,8,17842,73.0,22.0,5.0
19,medium,preservation,3,18354,60.0,25.0,15.0
28,high,wealth,5,22903,83.05,9.77,7.18
26,high,preservation,5,22688,69.77,24.42,5.81
28,low,wealth,4,29386,61.22,28.57,10.2
26,low,wealth,3,20136,64.0,26.0,10.0
19,medium,income,4,25574,63.16,31.58,5.26
30,high,short_term,3,22589,65.0,25.0,10.0
25,high,income,3,24302,73.43,21.6,4.97
31,medium,short_term,3,13453,44.0,36.0,20.0
33,low,wealth,3,25856,57.0,33.0,10.0
28,low,preservation,3,16314,28.42,50.53,21.05
29,high,retirement,7,18501,82.35,12.67,4.98
27,high,wealth,4,29383,82.96,9.76,7.28
33,low,wealth,5,16427,57.0,33.0,10.0
27,medium,income,5,48635,58.77,36.24,5.0
27,medium,income,7,39655,59.86,35.15,4.99
32,medium,short_term,3,24594,43.0,37.0,20.0
28,medium,short_term,3,15163,47.0,33.0,20.0
29,high,short_term,6,41726,63.83,25.53,10.64
